,content
642,"KẾT NỐI THÀNH CÔNG: Tổng thống Brazil chống dịch Covid-19 như trò đùa,...  http://www.ketnoithanhcong.com/2020/05/tong-thong-brazil-chong-dich-covid-19-nhu-tro-dua.html?spref=tw …"
643,Mỹ sắp cấp phép thuốc kháng virus trị Covid-19  https://tinviet360.com/index.php/2020/05/02/my-sap-cap-phep-thuoc-khang-virus-tri-covid-19/ … pic.twitter.com/qtok9Kt0v3
644,Thêm 5 bệnh nhân Covid-19 được công bố khỏi bệnh  https://tinhangngay.vn/them-5-benh-nhan-covid-19-duoc-cong-bo-khoi-benh/ … pic.twitter.com/qdZX5TCJJe
645,Tin tức dịch bệnh corona ( Covid 19 ) trưa 17/3 Tin tổng hợp virus corona Việt Nam đại dịch Vũ Hán  https://opentro.com/tin-tuc-dich-benh-corona-covid-19-trua-17-3-tin-tong-hop-virus-corona-viet-nam-dai-dich-vu-han/ … pic.twitter.com/kPC2JgZ91u
646,“Vì sao Việt Nam thắng và Mỹ thua trong cuộc chiến chống covid-19?”  http://hoicodo.com/620273/vi-sao-viet-nam-thang-va-my-thua-trong-cuoc-chien-chong-covid-19/ … pic.twitter.com/LC2pNpyC1B
647,Nhìn lại hành trình 100 ngày chống dịch COVID-19 ở Hàn Quốc  https://thongtinhanquoc.com/nhin-lai-hanh-trinh-100-ngay-chong-dich-covid-19-o-han-quoc/ … pic.twitter.com/c16h4oOEXU
648,"Thuốc kháng virus của Công ty dược phẩm Gilead Sciences được chính phủ Mỹ cấp phép sử dụng khẩn cấp đối với bệnh nhân Covid-19.
 https://zingnews.vn/my-cap-phep-thuoc-khang-virus-de-dieu-tri-khan-cap-covid-19-post1079947.html …
 Thuốc Remdesivir có thể giúp kiềm chế virus corona và tạo ra một cầu nối đến vaccine trong tương lai."
649,"EU tăng sức ép, thúc giục Trung Quốc hợp tác điều tra COVID-19  http://hoicodo.com/620844/eu-tang-suc-ep-thuc-giuc-trung-quoc-hop-tac-dieu-tra-covid-19/ … pic.twitter.com/IIJ5ELcHpI"
650,"(Bupa OSHC chi trả Covid-19 như thế nào?)
#TAD #DuHoc #Visa #DichThuat #VeMayBay
Link:  http://tadtravel.vn/bupa-oshc-chi-tra-covid-19-nhu-the-nao/ … pic.twitter.com/yHvIxntMW8"
651,TPHCM xét nghiệm suốt 30 ngày đối với người mắc Covid -19 xuất viện  https://goodstock.vn/tphcm-xet-nghiem-suot-30-ngay-doi-voi-nguoi-mac-covid-19-xuat-vien/ …
652,Điều trị thành công cho bệnh nhân Covid-19: Thành quả của trí tuệ và lòng can đảm!  https://tinhangngay.vn/dieu-tri-thanh-cong-cho-benh-nhan-covid-19-thanh-qua-cua-tri-tue-va-long-can-dam/ … pic.twitter.com/Cc6AfdARtH
653,Tin tức Covid-19 2/5 |Tin tức tổng hợp tình hình dịch bệnh Corona Việt N...  https://youtu.be/9shOOFvW4CA  qua @YouTube
654,"NHÂN VIÊN XUẤT SẮC VƯỢT KHÓ TRONG MÙA DỊCH #COVID_19

Với thành tích xuất sắc nhất, bạn NGUYỄN ĐỨC NGHĨA (thuộc phòng Kinh doanh 1) đã nhận thưởng nóng với số tiền 3.000.000 đồng. Thái Thịnh luôn ghi nhận và đánh giá cao tinh thần nỗ lực của nhân viên. pic.twitter.com/ariF5y2fcb"
655,Xô covid
656,"Tin tức dịch Corona mới nhất ngày 19 tháng 4,2020| Cập nhật dịch Covid-19  https://opentro.com/tin-tuc-dich-corona-moi-nhat-ngay-19-thang-42020-cap-nhat-dich-covid-19/ … pic.twitter.com/0WsXBqHWKC"
657,Mỹ cho phép dùng thuốc remdesivir điều trị khẩn cấp bệnh nhân COVID-19  http://hoicodo.com/620832/my-cho-phep-dung-thuoc-remdesivir-dieu-tri-khan-cap-benh-nhan-covid-19/ … pic.twitter.com/jIXBz6Tlpt
658,"Đu học vào lúc này có thể sẽ khiến mày ngạt chết trước khi mày cảm thấy khó thở và chết vì Covid-19 =))
@BTS_twt"
659,"Sau nhiều tháng đại dịch, Mỹ vẫn là nước viện trợ nhiều nhất cho các nỗ lực ứng phó trên toàn cầu, dựa vào nhiều thập kỷ dẫn đầu về y tế và hỗ trợ nhân đạo tại nhiều quốc gia, tổng cộng lên tới 775 triệu USD từ đầu dịch Covid-19."
660,"Mỹ sẽ hỗ trợ thêm 5 triệu USD để giúp giảm thiểu tác động của đại dịch Covid-19 tới kinh tế Việt Nam, sau khi công bố viện trợ y tế 4,5 triệu USD cho Việt Nam vào tháng trước.
 https://zingnews.vn/my-ho-tro-vn-them-5-trieu-usd-de-giam-tac-dong-kinh-te-cua-covid-19-post1079989.html …"
661,Lấy bằng lái không cần thi đường trường vì Covid-19 #news https://vnexpress.net/lay-bang-lai-khong-can-thi-duong-truong-vi-covid-19-4092981.html …
662,Việt Nam không có ca mắc mới; thêm 5 người khỏi bệnh COVID-19  https://tinhangngay.vn/viet-nam-khong-co-ca-mac-moi-them-5-nguoi-khoi-benh-covid-19/ … pic.twitter.com/xeFUlOPQ4d
663,"Bảo đảm chất lượng khẩu trang, kit xét nghiệm phòng chống COVID-19  https://tinhangngay.vn/bao-dam-chat-luong-khau-trang-kit-xet-nghiem-phong-chong-covid-19/ … pic.twitter.com/92wYH9dCkR"
664,"Hồ Bắc là tỉnh miền trung Trung Quốc bị ảnh hưởng nặng nề nhất bởi dịch COVID-19, đã chiến thắng dịch COVID-19 khi 12 bệnh nhân cuối cùng ở thành phố Vũ Hán xuất viện viện. Cả đất nước Trung Quốc đang bước một bước gần hơn tới sự chiến thắng.  pic.twitter.com/fs4QlPQD1F"
665,Bundesliga có thêm 3 ca nhiễm COVID-19 #news https://soha.vn/bundesliga-co-them-3-ca-nhiem-covid-19-20200502092750263.htm …
666,"TPHCM xét nghiệm suốt 30 ngày đối với người mắc Covid-19 xuất viện
 https://vov.vn/xa-hoi/tphcm-xet-nghiem-suot-30-ngay-doi-voi-nguoi-mac-covid19-xuat-vien-1043921.vov …
Tính đến nay TPHCM có 6 trường hợp tái dương tính với virus SARS-CoV-2 hiện đang được cách ly điều trị tại BV dã chiến Củ Chi"
667,"Quân đội Mỹ đạt đột phá bất ngờ về xét nghiệm Covid-19
 https://zingnews.vn/quan-doi-my-dat-dot-pha-bat-ngo-ve-xet-nghiem-covid-19-post1079939.html …
Các nhà khoa học của quân đội Mỹ đã thiết kế một xét nghiệm Covid-19 mới có thể xác định ca bệnh trước khi sang giai đoạn truyền nhiễm, theo Guardian."
668,Laporte khó hòa nhập sau chấn thương vì kì nghỉ do dịch COVID-19  http://dlvr.it/RVs82s  pic.twitter.com/f8olWzRH6Y
669,"BBC News Tiếng Việt - Hậu Covid-19: Việt Nam có thể làm thế giới ‘kinh ngạc’?  https://www.bbc.com/vietnamese/vietnam-52506655 …
Cơ hội không đến hai lần, thế nhưng Việt Nam lại là QG ngoại lệ, đã có quá nhiều CO HOI, nhưng họ lại bỏ qua!!!"
670,"Nhà đầu tư Trung Quốc gia tăng 'thâu tóm' doanh nghiệp Việt giữa COVID-19
 https://soha.vn/nha-dau-tu-trung-quoc-gia-tang-thau-tom-doanh-nghiep-viet-giua-covid-19-20200501092304134.htm …"
671,Dịch COVID-19 sáng 2/5: Thêm 2 bệnh nhân ở TP.HCM tái dương tính với SARS-CoV-2  https://ift.tt/2VUTTBn  pic.twitter.com/oeicXpVi3G
672,Ca nhạc sĩ Trịnh Việt Cường đang gặp vấn đề về sức khỏe nghi bị nhiễm Covid 19 tại Mỹ? |  https://ift.tt/2ymunfl  | Giải Trí Văn Hóa | info@goldstarvietnam.com pic.twitter.com/yVf2PokErD
673,16 ngày liên tiếp Việt Nam không ghi nhận ca mắc Covid-19 trong cộng đồng  http://diadiemnghean.com/tin-trong-nuoc/16-ngay-lien-tiep-viet-nam-khong-ghi-nhan-ca-mac-covid-19-trong-cong-dong/ … pic.twitter.com/CD0ZHWUeGP
674,"Mỹ viện trợ Việt Nam 9,5 triệu USD chống dịch COVID-19  http://hoicodo.com/620810/my-vien-tro-viet-nam-95-trieu-usd-chong-dich-covid-19/ … pic.twitter.com/6B1ah7se8f"
675,Luật Khoa tạp chí nỗ lực minh oan cho xã hội tư bản thời dịch CoVid-19!  http://hoicodo.com/619828/luat-khoa-tap-chi-no-luc-minh-oan-cho-xa-hoi-tu-ban-thoi-dich-covid-19/ … pic.twitter.com/2Yaqpb0mFx
676,"Celine Thiên Ân, 13 tuổi, và bài ca đem lại niềm tin giữa dịch COVID-19  https://www.nguoi-viet.com/giai-tri/celine-thien-an-13-tuoi-va-bai-ca-dem-lai-niem-tin-giua-dich-covid-19/ …"
677,Dịch COVID-19 sáng 2/5: Thêm 2 bệnh nhân ở TP.HCM tái dương tính với SARS-CoV-2  https://ift.tt/3dc0D3D  pic.twitter.com/XRphfr6dWg
678,"Covid-19: Hơn 1,1 triệu người nhiễm nCoV tại Mỹ  https://vnexpress.net/hon-1-1-trieu-nguoi-nhiem-ncov-tai-my-4092927.html …"
679,CDC Mỹ bổ sung 6 triệu chứng mới cho bệnh nhân Covid-19  https://www.datviet.com/cdc-my-bo-sung-6-trieu-chung-moi-cho-benh-nhan-covid-19/ … qua @datvietcom
680,Tin dịch bệnh do virus corona chiều 26/4 Tin covid-19 Việt Nam | Đại dịch Viêm Phổi Vũ Hán  https://opentro.com/tin-dich-benh-do-virus-corona-chieu-26-4-tin-covid-19-viet-nam-dai-dich-viem-phoi-vu-han/ … pic.twitter.com/VhdDRlnRcb
681,"Ligue 1 hủy bỏ mùa giải vì Covid-19 – Euro888
Mới đây nhất Thủ tướng Pháp chính thức ra lệnh dừng mọi sự kiện thể thao cho tới tháng 9. Đồng nghĩa với các giải như Ligue 1 và Ligue 2 phải kết thúc mùa giải 2019/20 sớm.
Xem thêm:  https://euro888.com/  pic.twitter.com/ckxr6DylSd"
682,Việt Nam nghiên cứu phát triển vắc xin phòng Covid-19  http://hoicodo.com/620751/viet-nam-nghien-cuu-phat-trien-vac-xin-phong-covid-19/ … pic.twitter.com/TTRxI0AZWO
683,Khử trùng Covid
684,"Sau đại dịch Covid-19 liệu rằng thị trường căn hộ có dần hồi phục?

 https://diaocdautu.com.vn/tin-tuc-thi-truong-bat-dong-san/sau-dai-dich-covid-19-lieu-rang-thi-truong-can-ho-co-dan-hoi-phuc …"
685,Lâm Đồng: Cách nào để vực dậy nghề trồng hoa sau dịch Covid-19?1  https://nghenong.com/2020/05/392286/lam-dong-cach-nao-de-vuc-day-nghe-trong-hoa-sau-dich-covid-191-2/ … pic.twitter.com/zajdZfFFAR
686,"Vừa trở lại tập luyện, ba cầu thủ Bundesliga lập tức nhiễm COVID-19  http://dlvr.it/RVs4Th  pic.twitter.com/jTkoKPI2Ym"
687,"Nữ CEO 9X được vinh danh trong top 30 Under 30 của Forbes châu Á: “Cơn bão” Covid-19 chắc chắn sẽ sản sinh ra anh hùng
#Khởinghiệp #Câuchuyệnkhởinghiệp #VietnamBiz https://vietnambiz.vn/nu-ceo-9x-duoc-vinh-danh-trong-top-30-under-30-cua-forbes-chau-a-con-bao-covid-19-chac-chan-se-san-sinh-ra-anh-hung-20200430100333667.htm …"
688,"Nhân loại cần 14 tỷ liều vaccine Covid-19, nước nghèo nên có trước  https://tinhangngay.vn/nhan-loai-can-14-ty-lieu-vaccine-covid-19-nuoc-ngheo-nen-co-truoc/ … pic.twitter.com/7l7U7l0JXb"
689,"Sau 1 ngày chạy khắp Thủ đô, xe buýt được khử khuẩn, dọn dẹp phòng dịch Covid-19 ra sao?  https://tinhangngay.vn/sau-1-ngay-chay-khap-thu-do-xe-buyt-duoc-khu-khuan-don-dep-phong-dich-covid-19-ra-sao/ … pic.twitter.com/KOp1eH99Zo"
690,"Fan Taehyung tai Hàn Quốc đã tặng 100 hộp cơm trưa cho các nhân viên y tế Bệnh viện cựu chiến binh Daegu để bày tỏ lòng biết ơn với sự đóng góp của họ trong việc chống dịch Covid-19
@BTS_twt #TAEHYUNG #ARMY
Source : thetaeprint , ipurpleV6 pic.twitter.com/zS1a8OURNd"
691,"Mỹ cấp phép sử dụng thuốc kháng virus đối với bệnh nhân COVID-19
Cục Quản lý Thực phẩm và Dược phẩm Mỹ (FDA) ngày 1/5 cho biết đã cấp Giấy phép sử dụng khẩn cấp (EUA) cho thuốc Remdesivir chống virus thử nghiệm để điều trị cho bệnh nhân COVID-19.  pic.twitter.com/ImUelL9nhH"
692,Kinh tế toàn cầu 2020 và bóng ma Covid 19 | VTV24  https://opentro.com/kinh-te-toan-cau-2020-va-bong-ma-covid-19-vtv24/ … pic.twitter.com/iijAOy50ua
693,Úc tiếp tục nới lỏng phong tỏa: Bí mật gì đã giúp họ trở thành một trong những nơi an toàn nhất thế giới giữa đại dịch Covid-19?  https://ngon24h.wordpress.com/2020/05/02/uc-tiep-tuc-noi-long-phong-toa-bi-mat-gi-da-giup-ho-tro-thanh-mot-trong-nhung-noi-an-toan-nhat-the-gioi-giua-dai-dich-covid-19/ … pic.twitter.com/7RNrG3fyWb
694,Thứ quan trọng không kém vaccine để giúp thế giới chống dịch Covid-19  https://tinhangngay.vn/thu-quan-trong-khong-kem-vaccine-de-giup-the-gioi-chong-dich-covid-19/ … pic.twitter.com/jKnMZJr3B8
695,"Sau Thủ tướng, một Bộ trưởng Nga nhiễm COVID-19  http://hoicodo.com/620743/sau-thu-tuong-mot-bo-truong-nga-nhiem-covid-19/ … pic.twitter.com/VIsrumZpzi"
696,16 ngày liên tiếp Việt Nam không ghi nhận ca mắc Covid-19 trong cộng đồng #news  https://www.facebook.com/255026894850098_1253372628348848 …
697,"Chúng tôi kín sạch chỗ rồi': Thi thể nạn nhân Covid-19 đang phân hủy chất chồng tại New York, hỏa táng hay chôn cất đều không thể kịp #news  https://www.facebook.com/255026894850098_1253368678349243 …"
698,4 bệnh nhân mắc Covid-19 ở Công ty Trường Sinh và thôn Hạ Lôi được công bố khỏi bệnh  https://tinhangngay.vn/4-benh-nhan-mac-covid-19-o-cong-ty-truong-sinh-va-thon-ha-loi-duoc-cong-bo-khoi-benh/ … pic.twitter.com/zGrDQb7GAp
699,"Cúp Liên Đoàn Anh có thể bị ""khai tử"" vì Covid-19 #news https://soha.vn/cup-lien-doan-anh-co-the-bi-khai-tu-vi-covid-19-2020050208080292.htm …"
700,"Theo số liệu do Trung tâm Khoa học và Kỹ thuật Hệ thống (CSSE) thuộc Đại học Johns Hopkins (Mỹ) công bố, tính đến sáng ngày 2/5, số ca mắc COVID-19 trên trên giới đã lên tới 3.343.302 ca.  pic.twitter.com/x7djByfxHj"
701,"Mọi thứ lúc nào mới kết thúc
Covid - 19"
702,Nhật Bản: Cung cấp miễn phí thuốc kháng sinh Virus Covid-19 | THDT #news https://www.youtube.com/watch?v=O_VK3c2pNtM …
703,Covid-19 có thể kéo dài 2 năm | THDT #news https://www.youtube.com/watch?v=9v6o4jQkR7s …
704,Trump nói có bằng chứng virus gây Covid-19 từ phòng thí nghiệm Vũ Hán  http://vietnamthoiluan.com/2020/05/trump-noi-co-bang-chung-virus-gay-covid-19-tu-phong-thi-nghiem-vu-han/ … pic.twitter.com/Bk44m1geVM
705,"Chiến dịch COVID-19 – Những nỗ lực của Việt Nam trong phòng, chống đại dịch toàn cầu | VTV24  https://opentro.com/chien-dich-covid-19-nhung-no-luc-cua-viet-nam-trong-phong-chong-dai-dich-toan-cau-vtv24/ … pic.twitter.com/aybpQk1BxR"
706,WHO muốn tham gia điều tra COVID-19 cùng Trung Quốc  http://vietnamthoiluan.com/2020/05/who-muon-tham-gia-dieu-tra-covid-19-cung-trung-quoc/ … pic.twitter.com/d5bcKorjCN
707,EU hối thúc Trung Quốc hợp tác điều tra Covid-19 #news https://vnexpress.net/eu-hoi-thuc-trung-quoc-hop-tac-dieu-tra-covid-19-4092938.html …
708,Mỹ cấp phép thuốc remdesivir trị Covid-19 #news https://vnexpress.net/my-cap-phep-thuoc-remdesivir-tri-covid-19-4092953.html …
709,Lợi nhuận của Amazon bị sụt giảm nặng nề do COVID-19  http://dlvr.it/RVs0cS  pic.twitter.com/BNrWK1aymp
710,Các giải pháp người dân ở chung cư cần làm để tránh mắc Covid-19: (Dân trí) - Một chung cư ở Sài Gòn vừa bị phong...  http://goo.gl/iO981L 
711,Thời trang hàng không đặc biệt trong đại dịch Covid-19  https://tinhangngay.vn/thoi-trang-hang-khong-dac-biet-trong-dai-dich-covid-19/ … pic.twitter.com/dPGorRDuJ7
712,"Diễn biến dịch Covid-19: Sáng 2/5 tiếp tục không có ca mắc mới, 30.517 người đang cách ly theo dõi sức khoẻ: Theo...  http://goo.gl/iO981L "
713,"Lấy mẫu xét nghiệm 30 ngày đối với bệnh nhân Covid-19 xuất viện: Chiều 1-5, trước tình hình có nhiều trường hợp...  http://goo.gl/iO981L "
714,TP.HCM: Tạm ngưng hoạt động Bệnh viện điều trị Covid-19 Cần Giờ: Tình hình dịch bệnh Covid-19 tạm ổn nên TP.HCM...  http://goo.gl/iO981L 
715,"Ngày thứ 16 không có ca mắc mới COVID-19, bệnh nhân nặng 161 sẽ được điều trị thế nào?: TPO - Sáng 2/5, Bộ Y tế...  http://goo.gl/iO981L "
716,"Covid-19 tại Việt Nam sáng 2/5: Không có ca nhiễm bệnh mới, tiên lượng về BN91 còn rất nặng: TGVN. Bản tin lúc 6h...  http://goo.gl/iO981L "
717,"Xin chào các bạn, chúng mình là nhóm ""Đoán xem"" đến từ THCS Vinschool. Dưới đây là poster tuyên truyền về cách phòng bệnh và nguyên nhân dịch bùng phát trên toàn cầu của nhóm mình. Các bạn nhớ like, share để cùng nhóm mình chống lại dịch bệnh nhé!
#Covid_19 pic.twitter.com/ZrLYgR4lhb"
718,"@KoryHoang  - @StablyCoin chia sẻ quan điểm của anh về dự đoán tương lai của Bitcoin, Stablecoins và các loại tài sản Kỹ thuật số trong và sau đại dịch #Covid_19 #USDS #Gemini https://news.bitcoinvn.io/phong-van-kory-hoang-stably/ …"
719,"Mỹ viện trợ Việt Nam 9,5 triệu USD chống dịch COVID-19 #news https://tuoitre.vn/my-vien-tro-viet-nam-9-5-trieu-usd-chong-dich-covid-19-20200428141247508.htm …"
720,Washington Post: Mỹ có thể học hỏi Việt Nam kinh nghiệm chống COVID-19 #news https://tuoitre.vn/washington-post-my-co-the-hoc-hoi-viet-nam-kinh-nghiem-chong-covid-19-20200502080820143.htm …
721,"COVID-19 làm 1,6 tỉ người lao động mất kế sinh nhai  https://tinviet360.com/index.php/2020/05/02/covid-19-lam-16-ti-nguoi-lao-dong-mat-ke-sinh-nhai/ … pic.twitter.com/OJrWRhehpK"
722,Nhật Bản sẽ cung cấp miễn phí thuốc Avigan cho 43 nước để nghiên cứu điều trị COVID-19  https://tinviet360.com/index.php/2020/05/02/nhat-ban-se-cung-cap-mien-phi-thuoc-avigan-cho-43-nuoc-de-nghien-cuu-dieu-tri-covid-19/ … pic.twitter.com/H3KOdbkld7
723,Mỹ điều tra mối liên hệ Covid-19 giữa Đại học Texas với Trung Quốc  https://tinhangngay.vn/my-dieu-tra-moi-lien-he-covid-19-giua-dai-hoc-texas-voi-trung-quoc/ … pic.twitter.com/tw2PX3CQfE
724,"Mỹ viện trợ Việt Nam 9,5 triệu USD chống dịch COVID-19  http://tvel.vn/my-vien-tro-viet-nam-95-trieu-usd-chong-dich-covid-19/ …"
725,"Thế giới sắp cán mốc 3,4 triệu ca nhiễm, gần 240.000 ca tử vong vì COVID-19  http://tvel.vn/the-gioi-sap-can-moc-34-trieu-ca-nhiem-gan-240-000-ca-tu-vong-vi-covid-19/ …"
726,"WHO kêu gọi các nước sẵn sàng phong tỏa, cách ly lại vì Covid-19  http://hoicodo.com/620731/who-keu-goi-cac-nuoc-san-sang-phong-toa-cach-ly-lai-vi-covid-19/ … pic.twitter.com/eRtCUY2gRZ"
727,"🔖 Mỹ thông báo viện trợ Việt Nam 9,5 triệu USD chống dịch COVID-19.  https://thanhphohaiphong.gov.vn/my-thong-bao-vien-tro-viet-nam-95-trieu-usd-chong-dich-covid-19.html … pic.twitter.com/mb9oBvAF3q"
728,"Sau khi ‘Tiễn Covid’, tác giả ‘Ông bà anh’ mong sớm được kết hôn đồng giới  https://tinhangngay.vn/sau-khi-tien-covid-tac-gia-ong-ba-anh-mong-som-duoc-ket-hon-dong-gioi/ … pic.twitter.com/tR56yezF41"
729,Dịch Covid-19 lan rộng tại Nga và Mỹ Latinh | THDT #news https://www.youtube.com/watch?v=yqK70FEye68 …
730,"Đóng cửa vì COVID-19, bảo tàng xe hơi chuyển sang hút khách ‘online’  https://www.nguoi-viet.com/xe-hoi/xe-hoi-tin-moi/dong-cua-vi-covid-19-bao-tang-xe-hoi-chuyen-sang-hut-khach-online/ …"
731,Mỹ cấp phép thuốc kháng virus để điều trị khẩn cấp Covid-19  https://tinhangngay.vn/my-cap-phep-thuoc-khang-virus-de-dieu-tri-khan-cap-covid-19/ … pic.twitter.com/cJzfjj5MRk
732,Mỹ lại có thêm 1.883 người chết vì COVID-19 trong 24h #news https://tuoitre.vn/my-lai-co-them-1883-nguoi-chet-vi-covid-19-trong-24h-20200502080111657.htm …
733,"Tổng Giám đốc Tổ chức Y tế thế giới (WHO) Tedros Adhanom Ghebreyesus ngày 1/5 cho biết, đại dịch COVID-19 vẫn là tình trạng y tế công cộng khẩn cấp gây quan ngại quốc tế (PHEIC)  pic.twitter.com/JypNQU6Hvh"
734,Thêm 5 bệnh nhân mắc Covid-19 được công bố khỏi bệnh  https://tinhangngay.vn/them-5-benh-nhan-mac-covid-19-duoc-cong-bo-khoi-benh/ …
735,COVID-19 làm thị trường điện thoại thông minh điêu đứng  https://www.techtimes.vn/covid-19-lam-thi-truong-dien-thoai-thong-minh-dieu-dung/ … pic.twitter.com/syd1dXyO0J
